config,criterion,run,i,j,true,sel,hit
exp1_bal_p,huard,29,1,1,Clayton,Clayton,1
exp1_bal_p,huard,30,0,0,Gauss,Clayton,0
exp1_bal_p,huard,30,0,1,GH,Gauss,0
exp1_bal_p,huard,30,1,0,GH,Clayton,0
exp1_bal_p,huard,30,1,1,Clayton,Clayton,1
exp1_bal_p,huard,31,0,0,Gauss,Clayton,0
exp1_bal_p,huard,31,0,1,GH,Gauss,0
exp1_bal_p,huard,31,1,0,GH,Clayton,0
exp1_bal_p,huard,31,1,1,Clayton,Clayton,1
exp1_bal_p,huard,32,0,0,Gauss,Clayton,0
exp1_bal_p,huard,32,0,1,GH,Gauss,0
exp1_bal_p,huard,32,1,0,GH,Clayton,0
exp1_bal_p,huard,32,1,1,Clayton,Clayton,1
exp1_bal_p,huard,33,0,0,Gauss,Clayton,0
exp1_bal_p,huard,33,0,1,GH,Gauss,0
exp1_bal_p,huard,33,1,0,GH,Gauss,0
exp1_bal_p,huard,33,1,1,Clayton,Clayton,1
exp1_bal_p,huard,34,0,0,Gauss,Clayton,0
exp1_bal_p,huard,34,0,1,GH,Clayton,0
exp1_bal_p,huard,34,1,0,GH,Gauss,0
exp1_bal_p,huard,34,1,1,Clayton,Clayton,1
exp1_bal_p,huard,35,0,0,Gauss,Clayton,0
exp1_bal_p,huard,35,0,1,GH,Gauss,0
exp1_bal_p,huard,35,1,0,GH,Gauss,0
exp1_bal_p,huard,35,1,1,Clayton,Clayton,1
exp1_bal_p,huard,36,0,0,Gauss,GH,0
exp1_bal_p,huard,36,0,1,GH,GH,1
exp1_bal_p,huard,36,1,0,GH,Gauss,0
exp1_bal_p,huard,36,1,1,Clayton,Clayton,1
exp1_bal_p,huard,37,0,0,Gauss,Clayton,0
exp1_bal_p,huard,37,0,1,GH,Gauss,0
exp1_bal_p,huard,37,1,0,GH,GH,1
exp1_bal_p,huard,37,1,1,Clayton,Clayton,1
exp1_bal_p,huard,38,0,0,Gauss,GH,0
exp1_bal_p,huard,38,0,1,GH,Clayton,0
exp1_bal_p,huard,38,1,0,GH,Clayton,0
exp1_bal_p,huard,38,1,1,Clayton,Clayton,1
exp1_bal_p,huard,39,0,0,Gauss,Clayton,0
exp1_bal_p,huard,39,0,1,GH,Clayton,0
exp1_bal_p,huard,39,1,0,GH,Clayton,0
exp1_bal_p,huard,39,1,1,Clayton,Clayton,1
exp1_bal_p,huard,40,0,0,Gauss,GH,0
exp1_bal_p,huard,40,0,1,GH,GH,1
exp1_bal_p,huard,40,1,0,GH,GH,1
exp1_bal_p,huard,40,1,1,Clayton,Clayton,1
exp1_bal_p,huard,41,0,0,Gauss,Clayton,0
exp1_bal_p,huard,41,0,1,GH,Gauss,0
exp1_bal_p,huard,41,1,0,GH,GH,1
exp1_bal_p,huard,41,1,1,Clayton,Clayton,1
exp1_bal_p,huard,42,0,0,Gauss,Clayton,0
exp1_bal_p,huard,42,0,1,GH,Gauss,0
exp1_bal_p,huard,42,1,0,GH,Gauss,0
exp1_bal_p,huard,42,1,1,Clayton,Clayton,1
exp1_bal_p,huard,43,0,0,Gauss,Clayton,0
exp1_bal_p,huard,43,0,1,GH,Gauss,0
exp1_bal_p,huard,43,1,0,GH,Gauss,0
exp1_bal_p,huard,43,1,1,Clayton,Clayton,1
exp1_bal_p,huard,44,0,0,Gauss,Clayton,0
exp1_bal_p,huard,44,0,1,GH,Gauss,0
exp1_bal_p,huard,44,1,0,GH,Clayton,0
exp1_bal_p,huard,44,1,1,Clayton,Clayton,1
exp1_bal_p,huard,45,0,0,Gauss,Clayton,0
exp1_bal_p,huard,45,0,1,GH,Clayton,0
exp1_bal_p,huard,45,1,0,GH,Clayton,0
exp1_bal_p,huard,45,1,1,Clayton,Clayton,1
exp1_bal_p,huard,46,0,0,Gauss,Clayton,0
exp1_bal_p,huard,46,0,1,GH,Gauss,0
exp1_bal_p,huard,46,1,0,GH,Gauss,0
exp1_bal_p,huard,46,1,1,Clayton,Clayton,1
exp1_bal_p,huard,47,0,0,Gauss,GH,0
exp1_bal_p,huard,47,0,1,GH,GH,1
exp1_bal_p,huard,47,1,0,GH,GH,1
exp1_bal_p,huard,47,1,1,Clayton,Clayton,1
exp1_bal_p,huard,48,0,0,Gauss,Clayton,0
exp1_bal_p,huard,48,0,1,GH,Clayton,0
exp1_bal_p,huard,48,1,0,GH,Clayton,0
exp1_bal_p,huard,48,1,1,Clayton,Clayton,1
exp1_bal_p,huard,49,0,0,Gauss,Clayton,0
exp1_bal_p,huard,49,0,1,GH,Gauss,0
exp1_bal_p,huard,49,1,0,GH,Gauss,0
exp1_bal_p,huard,49,1,1,Clayton,Clayton,1
exp1_bal_p,huard,50,0,0,Gauss,Clayton,0
exp1_bal_p,huard,50,0,1,GH,Clayton,0
exp1_bal_p,huard,50,1,0,GH,Clayton,0
exp1_bal_p,huard,50,1,1,Clayton,Clayton,1
exp1_bal_p,huard,51,0,0,Gauss,GH,0
exp1_bal_p,huard,51,0,1,GH,GH,1
exp1_bal_p,huard,51,1,0,GH,GH,1
exp1_bal_p,huard,51,1,1,Clayton,Clayton,1
exp1_bal_p,huard,52,0,0,Gauss,Clayton,0
exp1_bal_p,huard,52,0,1,GH,Gauss,0
exp1_bal_p,huard,52,1,0,GH,Clayton,0
exp1_bal_p,huard,52,1,1,Clayton,Clayton,1
exp1_bal_p,huard,53,0,0,Gauss,Clayton,0
exp1_bal_p,huard,53,0,1,GH,Gauss,0
exp1_bal_p,huard,53,1,0,GH,Gauss,0
exp1_bal_p,huard,53,1,1,Clayton,Clayton,1
exp1_bal_p,huard,54,0,0,Gauss,Clayton,0
exp1_bal_p,huard,54,0,1,GH,Clayton,0
exp1_bal_p,huard,54,1,0,GH,Gauss,0
exp1_bal_p,huard,54,1,1,Clayton,Clayton,1
exp1_bal_p,huard,55,0,0,Gauss,Clayton,0
exp1_bal_p,huard,55,0,1,GH,Clayton,0
exp1_bal_p,huard,55,1,0,GH,Clayton,0
exp1_bal_p,huard,55,1,1,Clayton,Clayton,1
exp1_bal_p,huard,56,0,0,Gauss,Clayton,0
exp1_bal_p,huard,56,0,1,GH,GH,1
exp1_bal_p,huard,56,1,0,GH,GH,1
exp1_bal_p,huard,56,1,1,Clayton,Clayton,1
exp1_bal_p,huard,57,0,0,Gauss,Clayton,0
exp1_bal_p,huard,57,0,1,GH,Gauss,0
exp1_bal_p,huard,57,1,0,GH,Clayton,0
exp1_bal_p,huard,57,1,1,Clayton,Clayton,1
exp1_bal_p,huard,58,0,0,Gauss,GH,0
exp1_bal_p,huard,58,0,1,GH,GH,1
exp1_bal_p,huard,58,1,0,GH,Clayton,0
exp1_bal_p,huard,58,1,1,Clayton,Clayton,1
exp1_bal_p,huard,59,0,0,Gauss,Clayton,0
exp1_bal_p,huard,59,0,1,GH,Gauss,0
exp1_bal_p,huard,59,1,0,GH,GH,1
exp1_bal_p,huard,59,1,1,Clayton,Clayton,1
exp1_bal_p,huard,60,0,0,Gauss,Clayton,0
exp1_bal_p,huard,60,0,1,GH,Gauss,0
exp1_bal_p,huard,60,1,0,GH,Gauss,0
exp1_bal_p,huard,60,1,1,Clayton,Clayton,1
exp1_bal_p,huard,61,0,0,Gauss,Clayton,0
exp1_bal_p,huard,61,0,1,GH,Clayton,0
exp1_bal_p,huard,61,1,0,GH,Gauss,0
exp1_bal_p,huard,61,1,1,Clayton,Clayton,1
exp1_bal_p,huard,62,0,0,Gauss,Clayton,0
exp1_bal_p,huard,62,0,1,GH,Clayton,0
exp1_bal_p,huard,62,1,0,GH,Gauss,0
exp1_bal_p,huard,62,1,1,Clayton,Clayton,1
exp1_bal_p,huard,63,0,0,Gauss,Clayton,0
exp1_bal_p,huard,63,0,1,GH,GH,1
exp1_bal_p,huard,63,1,0,GH,Gauss,0
exp1_bal_p,huard,63,1,1,Clayton,Clayton,1
exp1_bal_p,huard,64,0,0,Gauss,Clayton,0
exp1_bal_p,huard,64,0,1,GH,Gauss,0
exp1_bal_p,huard,64,1,0,GH,Clayton,0
exp1_bal_p,huard,64,1,1,Clayton,Clayton,1
exp1_bal_p,huard,65,0,0,Gauss,Clayton,0
exp1_bal_p,huard,65,0,1,GH,Gauss,0
exp1_bal_p,huard,65,1,0,GH,Gauss,0
exp1_bal_p,huard,65,1,1,Clayton,Clayton,1
exp1_bal_p,huard,66,0,0,Gauss,Clayton,0
exp1_bal_p,huard,66,0,1,GH,GH,1
exp1_bal_p,huard,66,1,0,GH,Gauss,0
exp1_bal_p,huard,66,1,1,Clayton,Clayton,1
exp1_bal_p,huard,67,0,0,Gauss,Clayton,0
exp1_bal_p,huard,67,0,1,GH,Gauss,0
exp1_bal_p,huard,67,1,0,GH,Gauss,0
exp1_bal_p,huard,67,1,1,Clayton,Clayton,1
exp1_bal_p,huard,68,0,0,Gauss,Clayton,0
exp1_bal_p,huard,68,0,1,GH,Gauss,0
exp1_bal_p,huard,68,1,0,GH,Gauss,0
exp1_bal_p,huard,68,1,1,Clayton,Clayton,1
exp1_bal_p,huard,69,0,0,Gauss,Clayton,0
exp1_bal_p,huard,69,0,1,GH,Clayton,0
exp1_bal_p,huard,69,1,0,GH,Gauss,0
exp1_bal_p,huard,69,1,1,Clayton,Clayton,1
exp1_bal_p,huard,70,0,0,Gauss,Clayton,0
exp1_bal_p,huard,70,0,1,GH,Gauss,0
exp1_bal_p,huard,70,1,0,GH,Gauss,0
exp1_bal_p,huard,70,1,1,Clayton,Clayton,1
exp1_bal_p,huard,71,0,0,Gauss,GH,0
exp1_bal_p,huard,71,0,1,GH,GH,1
exp1_bal_p,huard,71,1,0,GH,Clayton,0
exp1_bal_p,huard,71,1,1,Clayton,Clayton,1
exp1_bal_p,huard,72,0,0,Gauss,Clayton,0
exp1_bal_p,huard,72,0,1,GH,GH,1
exp1_bal_p,huard,72,1,0,GH,Gauss,0
exp1_bal_p,huard,72,1,1,Clayton,Clayton,1
exp1_bal_p,huard,73,0,0,Gauss,Clayton,0
exp1_bal_p,huard,73,0,1,GH,Gauss,0
exp1_bal_p,huard,73,1,0,GH,Clayton,0
exp1_bal_p,huard,73,1,1,Clayton,Clayton,1
exp1_bal_p,huard,74,0,0,Gauss,Clayton,0
exp1_bal_p,huard,74,0,1,GH,Clayton,0
exp1_bal_p,huard,74,1,0,GH,GH,1
exp1_bal_p,huard,74,1,1,Clayton,Clayton,1
exp1_bal_p,huard,75,0,0,Gauss,GH,0
exp1_bal_p,huard,75,0,1,GH,GH,1
exp1_bal_p,huard,75,1,0,GH,Clayton,0
exp1_bal_p,huard,75,1,1,Clayton,Clayton,1
exp1_bal_p,huard,76,0,0,Gauss,Clayton,0
exp1_bal_p,huard,76,0,1,GH,Gauss,0
exp1_bal_p,huard,76,1,0,GH,GH,1
exp1_bal_p,huard,76,1,1,Clayton,Clayton,1
exp1_bal_p,huard,77,0,0,Gauss,Clayton,0
exp1_bal_p,huard,77,0,1,GH,Clayton,0
exp1_bal_p,huard,77,1,0,GH,Clayton,0
exp1_bal_p,huard,77,1,1,Clayton,Clayton,1
exp1_bal_p,huard,78,0,0,Gauss,Clayton,0
exp1_bal_p,huard,78,0,1,GH,Gauss,0
exp1_bal_p,huard,78,1,0,GH,Clayton,0
exp1_bal_p,huard,78,1,1,Clayton,Clayton,1
exp1_bal_p,huard,79,0,0,Gauss,Clayton,0
exp1_bal_p,huard,79,0,1,GH,Gauss,0
exp1_bal_p,huard,79,1,0,GH,Gauss,0
exp1_bal_p,huard,79,1,1,Clayton,Clayton,1
exp1_bal_p,huard,80,0,0,Gauss,Clayton,0
exp1_bal_p,huard,80,0,1,GH,Gauss,0
exp1_bal_p,huard,80,1,0,GH,Gauss,0
exp1_bal_p,huard,80,1,1,Clayton,Clayton,1
exp1_bal_p,huard,81,0,0,Gauss,Clayton,0
exp1_bal_p,huard,81,0,1,GH,Gauss,0
exp1_bal_p,huard,81,1,0,GH,Clayton,0
exp1_bal_p,huard,81,1,1,Clayton,Clayton,1
exp1_bal_p,huard,82,0,0,Gauss,Clayton,0
exp1_bal_p,huard,82,0,1,GH,Gauss,0
exp1_bal_p,huard,82,1,0,GH,Clayton,0
exp1_bal_p,huard,82,1,1,Clayton,Clayton,1
exp1_bal_p,huard,83,0,0,Gauss,GH,0
exp1_bal_p,huard,83,0,1,GH,Clayton,0
exp1_bal_p,huard,83,1,0,GH,GH,1
exp1_bal_p,huard,83,1,1,Clayton,Clayton,1
exp1_bal_p,huard,84,0,0,Gauss,Clayton,0
exp1_bal_p,huard,84,0,1,GH,Gauss,0
exp1_bal_p,huard,84,1,0,GH,Clayton,0
exp1_bal_p,huard,84,1,1,Clayton,Clayton,1
exp1_bal_p,huard,85,0,0,Gauss,Clayton,0
exp1_bal_p,huard,85,0,1,GH,Gauss,0
exp1_bal_p,huard,85,1,0,GH,Gauss,0
exp1_bal_p,huard,85,1,1,Clayton,Clayton,1
exp1_bal_p,huard,86,0,0,Gauss,Clayton,0
exp1_bal_p,huard,86,0,1,GH,Gauss,0
exp1_bal_p,huard,86,1,0,GH,Gauss,0
exp1_bal_p,huard,86,1,1,Clayton,Clayton,1
exp1_bal_p,huard,87,0,0,Gauss,Clayton,0
exp1_bal_p,huard,87,0,1,GH,Gauss,0
exp1_bal_p,huard,87,1,0,GH,Gauss,0
exp1_bal_p,huard,87,1,1,Clayton,Clayton,1
exp1_bal_p,huard,88,0,0,Gauss,Clayton,0
exp1_bal_p,huard,88,0,1,GH,Gauss,0
exp1_bal_p,huard,88,1,0,GH,Gauss,0
exp1_bal_p,huard,88,1,1,Clayton,Clayton,1
exp1_bal_p,huard,89,0,0,Gauss,Clayton,0
exp1_bal_p,huard,89,0,1,GH,Gauss,0
exp1_bal_p,huard,89,1,0,GH,Gauss,0
exp1_bal_p,huard,89,1,1,Clayton,Clayton,1
exp1_bal_p,huard,90,0,0,Gauss,Clayton,0
exp1_bal_p,huard,90,0,1,GH,Clayton,0
exp1_bal_p,huard,90,1,0,GH,Gauss,0
exp1_bal_p,huard,90,1,1,Clayton,Clayton,1
exp1_bal_p,huard,91,0,0,Gauss,Clayton,0
exp1_bal_p,huard,91,0,1,GH,Gauss,0
exp1_bal_p,huard,91,1,0,GH,Gauss,0
exp1_bal_p,huard,91,1,1,Clayton,Clayton,1
exp1_bal_p,huard,92,0,0,Gauss,Clayton,0
exp1_bal_p,huard,92,0,1,GH,Gauss,0
exp1_bal_p,huard,92,1,0,GH,Clayton,0
exp1_bal_p,huard,92,1,1,Clayton,Clayton,1
exp1_bal_p,huard,93,0,0,Gauss,Clayton,0
exp1_bal_p,huard,93,0,1,GH,Gauss,0
exp1_bal_p,huard,93,1,0,GH,Clayton,0
exp1_bal_p,huard,93,1,1,Clayton,Clayton,1
exp1_bal_p,huard,94,0,0,Gauss,GH,0
exp1_bal_p,huard,94,0,1,GH,GH,1
exp1_bal_p,huard,94,1,0,GH,Clayton,0
exp1_bal_p,huard,94,1,1,Clayton,Clayton,1
exp1_bal_p,huard,95,0,0,Gauss,Clayton,0
exp1_bal_p,huard,95,0,1,GH,GH,1
exp1_bal_p,huard,95,1,0,GH,Gauss,0
exp1_bal_p,huard,95,1,1,Clayton,Clayton,1
exp1_bal_p,huard,96,0,0,Gauss,Clayton,0
exp1_bal_p,huard,96,0,1,GH,GH,1
exp1_bal_p,huard,96,1,0,GH,GH,1
exp1_bal_p,huard,96,1,1,Clayton,Clayton,1
exp1_bal_p,huard,97,0,0,Gauss,Clayton,0
exp1_bal_p,huard,97,0,1,GH,GH,1
exp1_bal_p,huard,97,1,0,GH,Gauss,0
exp1_bal_p,huard,97,1,1,Clayton,Clayton,1
exp1_bal_p,huard,98,0,0,Gauss,Clayton,0
exp1_bal_p,huard,98,0,1,GH,Gauss,0
exp1_bal_p,huard,98,1,0,GH,Gauss,0
exp1_bal_p,huard,98,1,1,Clayton,Clayton,1
exp1_bal_p,huard,99,0,0,Gauss,Clayton,0
exp1_bal_p,huard,99,0,1,GH,Gauss,0
exp1_bal_p,huard,99,1,0,GH,Gauss,0
exp1_bal_p,huard,99,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,0,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,0,0,1,GH,Gauss,0
exp1_bal_p,huard_common,0,1,0,GH,Gauss,0
exp1_bal_p,huard_common,0,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,1,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,1,0,1,GH,Gauss,0
exp1_bal_p,huard_common,1,1,0,GH,Gauss,0
exp1_bal_p,huard_common,1,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,2,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,2,0,1,GH,Gauss,0
exp1_bal_p,huard_common,2,1,0,GH,Gauss,0
exp1_bal_p,huard_common,2,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,3,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,3,0,1,GH,Gauss,0
exp1_bal_p,huard_common,3,1,0,GH,Gauss,0
exp1_bal_p,huard_common,3,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,4,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,4,0,1,GH,Gauss,0
exp1_bal_p,huard_common,4,1,0,GH,Gauss,0
exp1_bal_p,huard_common,4,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,5,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,5,0,1,GH,Clayton,0
exp1_bal_p,huard_common,5,1,0,GH,Gauss,0
exp1_bal_p,huard_common,5,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,6,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,6,0,1,GH,Gauss,0
exp1_bal_p,huard_common,6,1,0,GH,Clayton,0
exp1_bal_p,huard_common,6,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,7,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,7,0,1,GH,Gauss,0
exp1_bal_p,huard_common,7,1,0,GH,GH,1
exp1_bal_p,huard_common,7,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,8,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,8,0,1,GH,Gauss,0
exp1_bal_p,huard_common,8,1,0,GH,Gauss,0
exp1_bal_p,huard_common,8,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,9,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,9,0,1,GH,Clayton,0
exp1_bal_p,huard_common,9,1,0,GH,Clayton,0
exp1_bal_p,huard_common,9,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,10,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,10,0,1,GH,Gauss,0
exp1_bal_p,huard_common,10,1,0,GH,Gauss,0
exp1_bal_p,huard_common,10,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,11,0,0,Gauss,GH,0
exp1_bal_p,huard_common,11,0,1,GH,GH,1
exp1_bal_p,huard_common,11,1,0,GH,GH,1
exp1_bal_p,huard_common,11,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,12,0,0,Gauss,GH,0
exp1_bal_p,huard_common,12,0,1,GH,GH,1
exp1_bal_p,huard_common,12,1,0,GH,Gauss,0
exp1_bal_p,huard_common,12,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,13,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,13,0,1,GH,Clayton,0
exp1_bal_p,huard_common,13,1,0,GH,Gauss,0
exp1_bal_p,huard_common,13,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,14,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,14,0,1,GH,Clayton,0
exp1_bal_p,huard_common,14,1,0,GH,Gauss,0
exp1_bal_p,huard_common,14,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,15,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,15,0,1,GH,Gauss,0
exp1_bal_p,huard_common,15,1,0,GH,Gauss,0
exp1_bal_p,huard_common,15,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,16,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,16,0,1,GH,Gauss,0
exp1_bal_p,huard_common,16,1,0,GH,Gauss,0
exp1_bal_p,huard_common,16,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,17,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,17,0,1,GH,Gauss,0
exp1_bal_p,huard_common,17,1,0,GH,Gauss,0
exp1_bal_p,huard_common,17,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,18,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,18,0,1,GH,Gauss,0
exp1_bal_p,huard_common,18,1,0,GH,Gauss,0
exp1_bal_p,huard_common,18,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,19,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,19,0,1,GH,Gauss,0
exp1_bal_p,huard_common,19,1,0,GH,Clayton,0
exp1_bal_p,huard_common,19,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,20,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,20,0,1,GH,Gauss,0
exp1_bal_p,huard_common,20,1,0,GH,Gauss,0
exp1_bal_p,huard_common,20,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,21,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,21,0,1,GH,Clayton,0
exp1_bal_p,huard_common,21,1,0,GH,Gauss,0
exp1_bal_p,huard_common,21,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,22,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,22,0,1,GH,Gauss,0
exp1_bal_p,huard_common,22,1,0,GH,Gauss,0
exp1_bal_p,huard_common,22,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,23,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,23,0,1,GH,Gauss,0
exp1_bal_p,huard_common,23,1,0,GH,Gauss,0
exp1_bal_p,huard_common,23,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,24,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,24,0,1,GH,Gauss,0
exp1_bal_p,huard_common,24,1,0,GH,Gauss,0
exp1_bal_p,huard_common,24,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,25,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,25,0,1,GH,Clayton,0
exp1_bal_p,huard_common,25,1,0,GH,Clayton,0
exp1_bal_p,huard_common,25,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,26,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,26,0,1,GH,Gauss,0
exp1_bal_p,huard_common,26,1,0,GH,Clayton,0
exp1_bal_p,huard_common,26,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,27,0,0,Gauss,GH,0
exp1_bal_p,huard_common,27,0,1,GH,GH,1
exp1_bal_p,huard_common,27,1,0,GH,Clayton,0
exp1_bal_p,huard_common,27,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,28,0,0,Gauss,GH,0
exp1_bal_p,huard_common,28,0,1,GH,GH,1
exp1_bal_p,huard_common,28,1,0,GH,Clayton,0
exp1_bal_p,huard_common,28,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,29,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,29,0,1,GH,Gauss,0
exp1_bal_p,huard_common,29,1,0,GH,Clayton,0
exp1_bal_p,huard_common,29,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,30,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,30,0,1,GH,Gauss,0
exp1_bal_p,huard_common,30,1,0,GH,Gauss,0
exp1_bal_p,huard_common,30,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,31,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,31,0,1,GH,Gauss,0
exp1_bal_p,huard_common,31,1,0,GH,Gauss,0
exp1_bal_p,huard_common,31,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,32,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,32,0,1,GH,Gauss,0
exp1_bal_p,huard_common,32,1,0,GH,Clayton,0
exp1_bal_p,huard_common,32,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,33,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,33,0,1,GH,Gauss,0
exp1_bal_p,huard_common,33,1,0,GH,Gauss,0
exp1_bal_p,huard_common,33,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,34,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,34,0,1,GH,Clayton,0
exp1_bal_p,huard_common,34,1,0,GH,Gauss,0
exp1_bal_p,huard_common,34,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,35,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,35,0,1,GH,Gauss,0
exp1_bal_p,huard_common,35,1,0,GH,Gauss,0
exp1_bal_p,huard_common,35,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,36,0,0,Gauss,GH,0
exp1_bal_p,huard_common,36,0,1,GH,Gauss,0
exp1_bal_p,huard_common,36,1,0,GH,Gauss,0
exp1_bal_p,huard_common,36,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,37,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,37,0,1,GH,Gauss,0
exp1_bal_p,huard_common,37,1,0,GH,GH,1
exp1_bal_p,huard_common,37,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,38,0,0,Gauss,GH,0
exp1_bal_p,huard_common,38,0,1,GH,Gauss,0
exp1_bal_p,huard_common,38,1,0,GH,Gauss,0
exp1_bal_p,huard_common,38,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,39,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,39,0,1,GH,Clayton,0
exp1_bal_p,huard_common,39,1,0,GH,Clayton,0
exp1_bal_p,huard_common,39,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,40,0,0,Gauss,GH,0
exp1_bal_p,huard_common,40,0,1,GH,GH,1
exp1_bal_p,huard_common,40,1,0,GH,GH,1
exp1_bal_p,huard_common,40,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,41,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,41,0,1,GH,Gauss,0
exp1_bal_p,huard_common,41,1,0,GH,GH,1
exp1_bal_p,huard_common,41,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,42,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,42,0,1,GH,Gauss,0
exp1_bal_p,huard_common,42,1,0,GH,Gauss,0
exp1_bal_p,huard_common,42,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,43,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,43,0,1,GH,Gauss,0
exp1_bal_p,huard_common,43,1,0,GH,Gauss,0
exp1_bal_p,huard_common,43,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,44,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,44,0,1,GH,Gauss,0
exp1_bal_p,huard_common,44,1,0,GH,Clayton,0
exp1_bal_p,huard_common,44,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,45,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,45,0,1,GH,Gauss,0
exp1_bal_p,huard_common,45,1,0,GH,Clayton,0
exp1_bal_p,huard_common,45,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,46,0,0,Gauss,Clayton,0
exp1_bal_p,huard_common,46,0,1,GH,Gauss,0
exp1_bal_p,huard_common,46,1,0,GH,Gauss,0
exp1_bal_p,huard_common,46,1,1,Clayton,Clayton,1
exp1_bal_p,huard_common,47,0,0,Gauss,GH,0
exp1_bal_p,huard_common,47,0,1,GH,GH,1
exp1_bal_p,huard_common,47,1,0,GH,GH,1
